Chr	CLASS	POS	EE_A1	EE_A2
chr1	0	211322425	0	0
chr1	0	51852204	0	0
chr1	1	161215268	0	0
chr1	1	177790510	1	1
chr1	1	201047168	0	0
chr1	1	61914626	0	1
chr1	0	168353172	0	0
chr1	0	148833416	0	0
chr1	0	85593063	0	1
chr1	1	182361969	0	0
chr1	1	196699231	0	0
chr1	1	111894722	0	1
chr1	0	17138835	0	0
chr1	0	61103799	0	0
chr1	0	87565047	0	0
chr1	0	150937813	0	0
chr1	0	216350809	0	0
chr1	1	62458192	0	1
chr1	0	179851372	0	0
chr1	1	152932554	0	1
chr1	1	38316713	0	1
chr1	0	83519235	0	0
chr1	0	201405803	1	1
chr1	1	173162354	0	0
chr1	0	171165040	0	0
chr1	1	202191842	0	0
chr1	1	11126840	0	0
chr1	1	115283548	0	1
chr1	0	99943539	0	1
chr1	0	123234668	0	0
chr1	1	166901291	0	1
chr1	1	159205564	0	0
chr1	1	19845367	0	0
chr1	1	109703431	1	0
chr1	1	243297253	0	0
chr1	0	113262769	0	0
chr1	0	5105424	0	0
chr1	0	239329759	0	0
chr1	0	137610795	0	0
chr1	0	9637300	1	1
chr1	0	137375478	0	0
chr1	0	233169690	0	0
chr1	1	190931446	0	1
chr1	1	50556195	0	0
chr1	1	172348891	0	0
chr1	0	148868969	0	0
chr1	0	132056949	0	0
chr1	0	225887857	0	0
chr1	0	34386516	0	0
chr1	0	139390655	0	1
chr1	0	1599185	1	0
chr1	0	221349732	1	0
chr1	0	96290600	0	0
chr1	1	230160042	0	0
chr1	0	89738147	0	1
chr1	0	166376320	1	0
chr1	1	75503439	1	0
chr1	1	62114219	0	1
chr1	1	23383982	1	1
chr1	0	31387213	0	0
chr1	0	31720801	0	1
chr1	0	231629091	0	0
chr1	0	183460199	0	0
chr1	1	116694348	0	0
chr1	1	100561968	0	0
chr1	0	36770533	1	0
chr1	1	183055334	0	1
chr1	0	60335275	0	0
chr1	1	41020573	0	0
chr1	0	186681775	0	1
chr1	0	209250636	0	0
chr1	1	219624333	0	0
chr1	0	30876039	0	0
chr1	0	77206871	1	0
chr1	0	45686816	0	0
chr1	0	91320088	0	0
chr1	1	195822467	0	0
chr1	0	231783810	0	0
chr1	1	159204893	0	0
chr1	1	16979534	0	1
chr1	0	193646925	0	0
chr1	1	209467518	0	0
chr1	0	72676059	0	0
chr1	0	67899437	0	0
chr1	0	96924087	0	1
chr1	1	33445331	0	0
chr1	1	226104884	0	0
chr1	0	85756427	0	0
chr1	1	221901875	0	0
chr1	0	23716971	0	1
chr1	1	118511931	0	0
chr1	0	7405334	0	0
chr1	1	162064100	0	1
chr1	1	109540264	1	0
chr1	1	164559883	0	0
chr1	0	10394768	0	0
chr1	0	13667901	0	0
chr1	0	140340160	0	0
chr1	1	121538815	0	0
chr1	1	68229194	0	1
chr1	0	159190686	0	0
chr1	0	207381166	1	0
chr1	0	186106135	0	0
chr1	1	156899922	0	0
chr1	0	168447464	0	1
chr1	1	25141389	0	1
chr1	1	185481989	0	0
chr1	0	198125674	0	0
chr1	0	190139925	0	0
chr1	1	155215184	0	1
chr1	1	40785289	0	0
chr1	0	172883548	0	1
chr1	1	119004219	1	0
chr1	0	117830305	0	1
chr1	1	182361969	0	1
chr1	1	6623180	0	1
chr1	0	2701888	0	0
chr1	0	122842663	0	0
chr1	1	152481779	1	1
chr1	1	74534734	1	0
chr1	0	173257598	0	0
chr1	0	160574244	0	1
chr1	1	37945773	0	0
chr1	1	247876149	0	1
chr1	0	62699561	0	0
chr1	1	162064100	0	0
chr1	1	118617355	0	0
chr1	1	19662712	0	0
chr1	1	224437632	0	0
chr1	0	89362838	0	0
chr1	1	33973693	0	0
chr1	1	154841792	0	0
chr1	1	156234862	0	0
chr1	1	111838484	0	0
chr1	0	24177524	0	1
chr1	0	44922084	0	0
chr1	0	9792682	0	0
chr1	0	103194216	0	0
chr1	1	210300277	0	0
chr1	0	238673468	1	1
chr1	0	185068059	1	0
chr1	0	239768834	0	0
chr1	0	33307394	0	0
chr1	1	181566579	0	0
chr1	0	199973862	0	0
chr1	1	93143934	0	0
chr1	1	109928142	0	0
chr1	1	11815922	0	0
chr1	1	118954531	0	0
chr1	0	144494561	0	0
chr1	1	220887051	0	1
chr1	0	105064078	0	0
chr1	1	218500473	0	1
chr1	0	86271020	0	1
chr1	1	18790006	1	0
chr1	0	144262261	0	0
chr1	1	59211904	0	0
chr1	1	203522022	1	0
chr1	1	118979008	0	0
chr1	0	174834760	0	0
chr1	0	173448311	0	0
chr1	0	10280728	0	0
chr1	0	93277025	0	0
chr1	1	85600887	0	1
chr1	1	203122146	1	0
chr1	1	2235046	1	0
chr1	0	206870235	0	0
chr1	1	155957961	0	1
chr1	1	19308517	0	1
chr1	1	112139370	1	0
chr1	0	21769422	0	0
chr1	0	121713383	0	1
chr1	0	89125340	0	0
chr1	1	192458199	1	0
chr1	0	121322136	0	0
chr1	0	245894409	0	0
chr1	1	230159169	0	0
chr1	1	21823637	0	1
chr1	0	104380100	0	0
chr1	0	4089243	0	0
chr1	1	201831383	0	0
chr1	0	165925338	0	0
chr1	1	62584927	0	1
chr1	1	39570256	0	1
chr1	0	10664232	1	0
chr1	1	217922190	0	0
chr1	1	214145405	1	0
chr1	0	149412941	0	0
chr1	0	153616375	0	0
chr1	0	109511028	0	0
chr1	1	111838484	1	1
chr1	0	19968094	0	0
chr1	1	22245692	0	1
chr1	1	111404336	0	1
chr1	0	144571275	0	1
chr1	1	115768346	0	0
chr1	0	43962252	0	0
chr1	0	94923108	0	0
chr1	0	111716563	0	1
chr1	0	166004542	0	0
chr1	0	99814893	0	1
chr1	0	18276421	0	1
chr1	1	91609577	0	0
chr1	0	160188897	0	1
chr1	1	4544044	0	0
chr1	1	77582646	0	0
chr1	1	109274968	0	0
chr1	1	238349357	0	1
chr1	1	19845367	0	0
chr1	1	234712067	0	0
chr1	0	192971919	0	0
chr1	0	147141552	0	1
chr1	1	160660353	0	1
chr1	0	108852091	0	0
chr1	1	83024161	0	1
chr1	1	199041592	0	0
chr1	1	201362892	1	0
chr1	0	841878	0	0
chr1	0	78997538	0	0
chr1	1	39962303	0	1
chr1	0	225146047	0	0
chr1	0	55876551	0	0
chr1	1	171486183	1	0
chr1	0	81020612	0	0
chr1	0	138207248	1	0
chr1	0	195492446	0	0
chr1	1	96211931	0	0
chr1	0	30719809	0	0
chr1	1	162064100	0	0
chr1	0	236490261	0	0
chr1	0	42440981	1	0
chr1	1	154460472	1	0
chr1	0	190920789	0	0
chr1	1	119356042	0	1
chr1	0	140835186	0	1
chr1	1	35746946	0	0
chr1	0	18524936	0	0
chr1	0	108209431	0	1
chr1	0	26423768	1	0
chr1	1	164771168	1	0
chr1	1	183491391	0	0
chr1	0	165350575	0	0
chr1	0	39055062	0	0
chr1	1	116197828	1	1
chr1	0	229431704	1	0
chr1	0	207288056	0	0
chr1	1	90724174	0	1
chr1	0	185205077	0	0
chr1	1	162183762	0	1
chr1	1	150598673	0	0
chr1	1	119031964	0	0
chr1	1	158617176	1	0
chr1	1	185399805	1	1
chr1	0	42744911	0	1
chr1	0	88001465	0	0
chr1	0	90949693	0	1
chr1	0	66510785	0	0
chr1	0	149990109	0	0
chr1	1	196717522	0	0
chr1	0	176855232	0	0
chr1	0	180287919	0	0
chr1	0	215100853	0	0
chr1	1	82929163	0	0
chr1	1	184019883	0	0
chr1	1	161545536	0	0
chr1	1	156481081	0	1
chr1	0	240990746	0	1
chr1	0	103489193	0	1
chr1	0	67883055	0	0
chr1	1	6219310	0	0
chr1	1	73617352	0	1
chr1	1	8206770	0	0
chr1	0	191697592	0	0
chr1	0	197853939	0	0
chr1	1	56543106	0	0
chr1	1	46089628	0	0
chr1	1	177790510	0	0
chr1	0	118810506	0	0
chr1	1	150611627	0	0
chr1	0	105171609	0	0
chr1	0	191965977	0	0
chr1	0	33480430	0	0
chr1	1	207803738	0	0
chr1	0	48291326	0	0
chr1	0	41929766	0	1
chr1	1	149009657	0	1
chr1	1	165770361	0	0
chr1	1	208420968	0	0
chr1	0	126044937	0	0
chr1	1	199041592	0	0
chr1	0	131643920	0	0
chr1	0	156757697	0	0
chr1	0	105849280	0	0
chr1	0	91201781	0	0
chr1	1	93370661	0	0
chr1	1	205213435	0	0
chr1	1	159705143	0	0
chr1	1	172412243	0	0
chr1	1	180936558	0	0
chr1	0	79705089	0	0
chr1	1	155227811	0	0
chr1	1	197529873	0	0
chr1	0	11665709	0	0
chr1	1	41104787	0	1
chr1	0	151505506	0	0
chr1	1	61408005	0	0
chr1	0	125219358	0	0
chr1	0	248292718	0	0
chr1	1	61445485	0	1
chr1	1	177919890	0	0
chr1	1	167457187	0	0
chr1	1	212197403	0	1
chr1	1	158774270	0	0
chr1	0	173185745	0	0
chr1	1	158634353	0	0
chr1	1	152337610	0	0
chr1	0	243786191	0	1
chr1	0	134017671	0	0
chr1	1	14254662	0	0
chr1	1	171094121	0	0
chr1	1	17287314	0	0
chr1	0	5173917	0	0
chr1	0	202674689	1	0
chr1	1	162143176	0	0
chr1	0	82411110	0	0
chr1	1	172086359	0	0
chr1	0	193323602	0	0
chr1	0	72535770	0	0
chr1	0	238572869	0	0
chr1	1	170353007	1	0
chr1	1	55043912	0	0
chr1	1	196846578	1	0
chr1	1	39196930	0	0
chr1	0	31792546	0	0
chr1	1	165452355	0	0
chr1	1	247876149	0	1
chr1	0	246667968	0	1
chr1	1	206766559	0	0
chr1	1	16992792	0	0
chr1	1	11823474	0	0
chr1	0	10367803	0	0
chr1	0	163481208	1	1
chr1	1	22379941	0	1
chr1	0	78287552	0	0
chr1	0	132936094	0	0
chr1	1	33329971	0	0
chr1	1	22625308	0	1
chr1	1	87273264	0	0
chr1	0	205791982	0	1
chr1	1	161185602	0	0
chr1	1	29240900	0	0
chr1	0	205056143	0	0
chr1	1	62531167	0	0
chr1	0	72686103	1	0
chr1	1	219049508	0	1
chr1	0	187366554	0	0
chr1	1	226721532	0	1
chr1	1	162183762	0	1
chr1	0	36297384	1	0
chr1	1	73254894	0	0
chr1	0	242571558	0	0
chr1	1	21530140	0	0
chr1	1	25369344	0	0
chr1	0	243417118	0	0
chr1	0	123342748	1	0
chr1	1	154445939	0	0
chr1	1	244274105	0	0
chr1	1	119006795	0	0
chr1	0	116785194	0	1
chr1	0	186279089	0	0
chr1	1	202298526	1	1
chr1	0	12696611	0	0
chr1	1	8404449	0	0
chr1	0	213236612	0	0
chr1	0	105730564	1	0
chr1	0	96153813	1	1
chr1	1	115553341	0	1
chr1	1	159205095	0	0
chr1	1	16980375	0	1
chr1	0	177405038	0	1
chr1	1	150982244	0	0
chr1	0	130448014	0	1
chr1	0	108180435	0	0
chr1	1	37773231	0	0
chr1	0	214408592	0	0
chr1	1	205236523	0	0
chr1	0	156933626	1	0
chr1	1	156464911	0	0
chr1	0	102273875	0	0
chr1	1	54686550	0	0
chr1	0	39183104	0	1
chr1	1	39479247	0	1
chr1	0	45043269	0	0
chr1	0	1692277	0	0
chr1	1	83707875	0	0
chr1	0	96596	1	0
chr1	0	192446795	1	0
chr1	0	115212866	0	0
chr1	0	39424367	0	0
chr1	1	150355421	1	0
chr1	1	170648165	1	0
chr1	1	181765810	1	0
chr1	0	224200166	1	0
chr1	1	197304988	0	0
chr1	0	5176332	0	0
chr1	1	109926435	0	0
chr1	0	116304478	0	1
chr1	1	17318691	0	1
chr1	1	25442446	0	0
chr1	0	142892815	0	0
chr1	1	118974734	0	0
chr1	0	98693254	0	0
chr1	0	89446060	0	0
chr1	1	170831677	0	0
chr1	1	177906379	0	0
chr1	1	182580594	0	0
chr1	0	20108286	0	0
chr1	0	174871249	0	0
chr1	0	105750598	0	0
chr1	0	33418100	0	0
chr1	1	183647749	0	0
chr1	1	213977478	0	1
chr1	0	187885022	0	0
chr1	0	171784388	0	0
chr1	1	2212668	1	0
chr1	0	109438741	0	0
chr1	0	116946487	0	0
chr1	1	113834946	0	0
chr1	1	199041592	0	0
chr1	0	189996618	0	0
chr1	0	50034527	0	1
chr1	1	24342967	0	0
chr1	0	207938177	0	1
chr1	1	65926722	0	0
chr1	0	134293083	0	1
chr1	0	161255010	0	0
chr1	1	31229134	0	0
chr1	0	151911519	0	0
chr1	1	36106319	0	0
chr1	1	162350819	0	0
chr1	1	109275216	0	1
chr1	0	113741885	0	0
chr1	1	162923134	0	0
chr1	1	31699492	0	0
chr1	0	244197343	0	0
chr1	1	159207958	0	0
chr1	0	246286426	0	0
chr1	1	172361919	0	0
chr1	1	110782105	1	0
chr1	0	152026463	0	0
chr1	0	189770959	0	0
chr1	0	39341751	0	1
chr1	1	26431120	0	1
chr1	1	163772551	0	0
chr1	1	158668470	1	0
chr1	0	180905533	0	1
chr1	0	191413775	0	0
chr1	1	67696106	1	0
chr1	1	205046156	0	1
chr1	1	152468434	0	0
chr1	1	235543909	0	0
chr1	0	138173223	0	0
chr1	0	172855251	0	0
chr1	1	170251061	0	0
chr1	1	109469667	0	0
chr1	1	169707345	0	0
chr1	1	101259395	0	0
chr1	1	243286579	0	0
chr1	0	94804950	0	0
chr1	0	125470139	0	0
chr1	1	110805407	0	1
chr1	1	50723884	0	1
chr1	0	110322897	0	0
chr1	1	117600895	0	0
chr1	0	99069052	0	1
chr1	0	119858924	0	0
chr1	0	64087790	0	0
chr1	1	196872247	0	0
chr1	0	193650873	0	0
chr1	1	147809235	0	0
chr1	1	245763940	0	0
chr1	1	239835413	0	1
chr1	0	196319525	0	0
chr1	0	243945871	0	0
chr1	0	41516200	0	0
chr1	0	237599940	0	1
chr1	1	154122896	0	1
chr1	1	247559286	0	0
chr1	0	131062114	0	0
chr1	1	196917640	0	1
chr1	1	70529879	1	1
chr1	0	163373672	0	0
chr1	1	108199501	0	0
chr1	0	72383434	0	0
chr1	0	214992309	0	0
chr1	0	203502943	0	0
chr1	0	19106554	0	0
chr1	1	62697402	1	0
chr1	0	204493648	0	0
chr1	1	240312258	0	0
chr1	0	48995657	1	1
chr1	1	76118511	0	0
chr1	1	167451188	1	0
chr1	1	172361919	0	0
chr1	1	154246701	0	0
chr1	1	220827800	0	0
chr1	0	96846511	1	0
chr1	0	75445578	0	0
chr1	1	88544817	0	1
chr1	1	49337431	0	0
chr1	0	64045196	0	0
chr1	1	170382972	0	0
chr1	0	64350682	0	0
chr1	1	182361969	0	0
chr1	1	93350843	0	0
chr1	0	12445254	0	1
chr1	1	39926080	1	1
chr1	0	151726073	0	0
chr1	0	128531390	0	0
chr1	1	196702537	0	0
chr1	0	117871883	0	0
chr1	1	62658794	0	0
chr1	0	108081624	1	0
chr1	0	86018723	0	0
chr1	0	203947408	0	1
chr1	1	68134564	0	0
chr1	1	112585590	0	0
chr1	1	2902742	1	0
chr1	0	57760280	0	0
chr1	0	101431111	0	0
chr1	0	204080645	0	0
chr1	1	41732629	1	0
chr1	0	102370634	0	0
chr1	1	11820698	0	0
chr1	1	155158322	0	0
chr1	1	21568568	0	0
chr1	0	28687546	0	0
chr1	0	197711851	1	0
chr1	1	153781249	1	0
chr1	0	13334955	1	0
chr1	1	172380106	0	0
chr1	1	174805993	0	0
chr1	1	231268906	0	0
chr1	0	56855620	0	0
chr1	0	243692902	1	0
chr1	0	33318109	0	1
chr1	0	22092726	0	1
chr1	0	16328564	0	0
chr1	1	213793544	0	0
chr1	0	108195979	0	0
chr1	1	87286589	1	0
chr1	0	141982514	0	0
chr1	1	55043912	0	0
chr1	1	155192276	0	0
chr1	1	84499940	0	0
chr1	0	179895766	0	1
chr1	0	169603872	0	0
chr1	0	71210841	0	0
chr1	1	93350843	0	0
chr1	0	124627221	0	1
chr1	1	203308277	1	1
chr1	1	243267516	0	0
chr1	0	79533701	0	1
chr1	0	156482664	1	0
chr1	1	31330095	0	1
chr1	0	184524074	1	0
chr1	1	179370199	1	0
chr1	0	12593176	0	0
chr1	1	167451062	0	1
chr1	0	43369499	1	0
chr1	1	115975698	0	0
chr1	1	177924895	0	0
chr1	1	92439055	0	0
chr1	0	68223554	0	0
chr1	1	111920328	0	0
chr1	1	62639867	0	0
chr1	0	83969321	0	0
chr1	0	162989205	1	0
chr1	0	230308995	0	0
chr1	1	16988207	0	1
chr1	0	5799527	1	1
chr1	1	109702371	1	0
chr1	1	156016108	0	0
chr1	1	155133751	0	0
chr1	0	217991043	0	0
chr1	1	118962811	1	0
chr1	1	65539125	0	1
chr1	1	23372847	1	0
chr1	0	132833760	0	0
chr1	0	184677079	0	0
chr1	1	153875494	0	1
chr1	0	246093307	0	0
chr1	0	208610875	0	0
chr1	1	161215268	0	0
chr1	0	20180297	0	1
chr1	0	29229869	1	0
chr1	0	67893085	0	0
chr1	0	106507109	0	0
chr1	0	8445730	1	0
chr1	1	158069635	0	0
chr1	0	214554514	0	0
chr1	0	89280242	0	0
chr1	0	138219405	1	1
chr1	0	148188463	0	0
chr1	0	205490127	0	1
chr1	1	109930334	1	1
chr1	0	72341229	0	0
chr1	0	216966856	0	0
chr1	0	210199942	0	0
chr1	1	150567495	1	1
chr1	0	226025171	1	0
chr1	1	154454494	0	0
chr1	1	91774681	0	0
chr1	0	8910021	0	0
chr1	1	62641855	0	1
chr1	0	240084620	0	0
chr1	1	97951890	0	0
chr1	1	178546177	0	0
chr1	0	145282311	0	0
chr1	1	172731728	0	0
chr1	0	21330435	0	0
chr1	1	67905168	0	1
chr1	0	159313717	0	0
chr1	0	89645883	0	0
chr1	1	203681817	0	0
chr1	1	68254752	0	1
chr1	0	166195754	0	0
chr1	1	9295413	0	0
chr1	1	55033276	0	0
chr1	1	80445429	0	0
chr1	1	207746403	0	0
chr1	1	177920345	0	0
chr1	1	204261453	0	0
chr1	1	15799531	1	1
chr1	1	209763226	0	0
chr1	1	176530924	0	0
chr1	1	109264212	0	0
chr1	0	228586944	0	0
chr1	0	206992615	0	1
chr1	0	181701472	0	0
chr1	1	93426282	1	0
chr1	0	158984209	0	1
chr1	0	126221004	0	0
chr1	1	39458103	0	0
chr1	1	177920345	1	1
chr1	0	36995674	0	0
chr1	0	202095579	0	0
chr1	1	165441548	1	1
chr1	1	196687934	0	0
chr1	1	45620657	0	0
chr1	0	169893912	0	0
chr1	1	46432391	0	0
chr1	1	61973715	1	1
chr1	1	8430543	1	0
chr1	0	32935687	0	0
chr1	1	119334596	0	1
chr1	1	180161588	1	0
chr1	1	23383982	0	0
chr1	1	149934520	0	0
chr1	1	15585452	0	0
chr1	1	53658200	0	0
chr1	0	182539100	0	0
chr1	0	51325614	0	1
chr1	1	161685053	1	0
chr1	1	205213744	0	0
chr1	1	41486926	0	0
chr1	1	15522508	0	0
chr1	1	42480029	0	0
chr1	0	209088065	0	0
chr1	0	86972867	0	0
chr1	1	230280653	0	0
chr1	0	60006894	0	0
chr1	1	11968598	0	0
chr1	0	212252498	0	0
chr1	0	128827619	1	1
chr1	0	95384744	0	0
chr1	1	8420956	0	0
chr1	1	97337068	0	0
chr1	0	156918072	0	0
chr1	1	239046758	0	0
chr1	1	200703778	1	0
chr1	1	102955788	0	0
chr1	0	133317272	0	0
chr1	0	153283422	0	0
chr1	1	77984833	0	0
chr1	1	219467338	1	1
chr1	0	231971848	0	0
chr1	0	20716807	0	1
chr1	1	196710325	0	0
chr1	0	172680957	0	1
chr1	0	126054588	0	0
chr1	0	140723741	0	0
chr1	1	184171305	0	1
chr1	1	243324559	0	0
chr1	0	206728921	0	0
chr1	1	226609725	0	0
chr1	1	109295642	0	0
chr1	0	137484817	0	0
chr1	0	102593846	0	0
chr1	0	53824675	0	0
chr1	1	206729126	0	0
chr1	1	247875992	0	0
chr1	0	70701193	0	0
chr1	1	1748780	0	0
chr1	1	16981663	0	0
chr1	1	97573881	0	0
chr1	1	55058182	0	0
chr1	1	8872873	1	0
chr1	0	71416879	0	0
chr1	1	182146652	0	0
chr1	1	182361969	0	0
chr1	0	232155976	0	1
chr1	0	52474157	0	1
chr1	1	199247989	1	0
chr1	0	227993553	0	0
chr1	0	34979498	0	0
chr1	1	45331833	0	0
chr1	0	31721149	0	1
chr1	1	10762751	0	1
chr1	1	213256109	0	1
chr1	0	71452446	1	0
chr1	1	92161634	0	0
chr1	1	197660212	0	1
chr1	1	112690571	0	0
chr1	1	67802624	0	1
chr1	1	183018917	0	0
chr1	1	161727359	1	1
chr1	1	172205456	0	0
chr1	1	119031964	1	0
chr1	1	190125997	0	0
chr1	0	70763122	1	0
chr1	0	184263510	0	0
chr1	0	93855038	0	0
chr1	0	63487531	0	0
chr1	1	61445485	0	0
chr1	0	58763076	0	0
chr1	1	155138831	0	0
chr1	1	62455915	1	1
chr1	1	150187364	0	1
chr1	0	142539031	0	0
chr1	0	90575343	0	1
chr1	0	15789336	0	0
chr1	0	186695315	0	1
chr1	1	89773964	0	0
chr1	1	23520972	0	0
chr1	1	207841577	0	0
chr1	1	22164231	0	0
chr1	1	61421219	1	0
chr1	1	173378698	0	1
chr1	1	176718919	0	0
chr1	0	10088077	0	1
chr1	0	164440012	0	0
chr1	0	213502390	1	1
chr1	0	245310287	0	0
chr1	0	243931227	0	1
chr1	0	94096176	0	0
chr1	0	147446292	0	1
chr1	0	74612989	0	0
chr1	0	52022259	0	1
chr1	0	68089904	0	0
chr1	0	112035373	1	1
chr1	0	55920692	1	0
chr1	1	154863968	0	0
chr1	0	172496017	0	0
chr1	0	159476818	0	0
chr1	1	220796686	1	0
chr1	0	235223433	1	0
chr1	0	153078186	1	0
chr1	1	226887701	0	1
chr1	0	221691933	0	0
chr1	0	242262469	0	0
chr1	0	62990489	0	1
chr1	0	240172592	0	0
chr1	1	162183762	1	0
chr1	1	117708521	0	0
chr1	1	116474024	0	0
chr1	0	117934195	0	0
chr1	1	102919817	0	0
chr1	0	149801074	0	0
chr1	1	118342903	1	1
chr1	1	85972336	1	0
chr1	1	118368672	0	1
chr1	0	154861881	1	1
chr1	1	33418145	0	0
chr1	1	2603539	0	1
chr1	0	169901940	0	0
chr1	0	28721275	0	0
chr1	0	184581135	0	0
chr1	1	116922709	0	1
chr1	0	85545816	0	1
chr1	0	179832658	0	0
chr1	1	227974187	0	0
chr1	1	59197669	0	1
chr1	0	4869656	0	0
chr1	0	154967584	0	0
chr1	1	247439666	0	0
chr1	1	63315469	0	0
chr1	1	172261089	0	0
chr1	1	204607855	0	1
chr1	1	156999266	0	1
chr1	1	230143835	0	0
chr1	1	67215986	0	0
chr1	0	213327253	0	0
chr1	0	14579964	1	0
chr1	0	133281207	0	0
chr1	1	65675819	0	0
chr1	1	226233456	0	1
chr1	0	134580577	0	1
chr1	0	216796068	0	0
chr1	1	159204893	0	0
chr1	1	162064100	1	0
chr1	0	83221118	0	0
chr1	1	61421219	0	1
chr1	1	150646156	0	0
chr1	1	21872752	0	0
chr1	0	15665900	1	1
chr1	0	97302422	1	1
chr1	0	79810894	0	0
chr1	0	178667654	0	0
chr1	0	169495984	0	0
chr1	1	62652525	0	0
chr1	0	125852551	0	0
chr1	1	46713638	0	0
chr1	0	112363995	0	0
chr1	0	217438844	0	0
chr1	1	65658091	0	0
chr1	1	111601277	0	0
chr1	1	55038977	0	1
chr1	1	39206873	0	0
chr1	0	91031697	0	0
chr1	1	43484594	0	1
chr1	1	219570796	1	0
chr1	0	154406126	0	0
chr1	1	23383982	1	1
chr1	1	157778774	0	0
chr1	1	217262839	0	0
chr1	1	159323060	0	1
chr1	1	163600766	0	0
chr1	0	145539247	1	0
chr1	1	167546035	0	0
chr1	1	192572342	0	0
chr1	1	247874908	0	0
chr1	1	55043912	0	1
chr1	0	95910477	1	1
chr1	1	24966865	0	1
chr1	1	21895962	0	0
chr1	0	215745060	0	0
chr1	1	25422778	0	0
chr1	0	161935817	0	0
chr1	0	226139968	0	0
chr1	1	172383850	0	1
chr1	0	9732844	0	1
chr1	1	239610495	1	0
chr1	1	159747372	0	1
chr1	0	186467515	0	0
chr1	0	217168957	0	0
chr1	0	230544958	0	0
chr1	0	234916255	0	0
chr1	1	119273632	0	0
chr1	0	162326358	1	0
chr1	0	221922569	0	0
chr1	0	20544491	0	1
chr1	0	5678197	1	1
chr1	1	43352772	0	0
chr1	1	168629978	0	1
chr1	0	6584320	1	1
chr1	1	177920345	0	0
chr1	0	241364465	0	0
chr1	0	192491022	0	0
chr1	0	201783380	0	0
chr1	0	54282330	0	0
chr1	0	136055136	1	0
chr1	0	199478207	0	0
chr1	0	80779510	0	0
chr1	1	185057776	1	0
chr1	1	22399332	0	1
chr1	0	73463397	0	0
chr1	1	200132792	0	0
chr1	0	82695294	0	0
chr1	0	184211875	0	0
chr1	0	229895856	0	0
chr1	1	180921933	0	0
chr1	1	120099366	0	0
chr1	0	49084250	0	0
chr1	0	140725805	0	0
chr1	0	220900179	0	0
chr1	1	20620263	1	0
chr1	0	136816157	0	0
chr1	0	112652984	0	0
chr1	0	63222928	0	0
chr1	0	177427603	0	0
chr1	1	39557105	0	1
chr1	1	121538815	0	1
chr1	1	162209842	1	0
chr1	0	142072512	1	0
chr1	0	152422221	0	0
chr1	1	184033740	0	1
chr1	1	185429851	0	0
chr1	0	161695015	1	0
chr1	0	28613759	0	0
chr1	0	151737651	0	1
chr1	0	14853726	0	0
chr1	0	200264488	0	0
chr1	1	158694693	0	1
chr1	1	25386843	1	0
chr1	1	22159311	0	1
chr1	0	214575708	0	1
chr1	1	23383982	0	0
chr1	1	87756746	0	0
chr1	1	153970121	0	0
chr1	1	121661438	0	0
chr1	0	65047958	0	0
chr1	1	147599516	0	1
chr1	1	197955640	0	0
chr1	1	208828875	1	0
chr1	1	85796922	0	0
chr1	0	191681929	0	0
chr1	0	192586727	1	0
chr1	1	98728767	1	1
chr1	1	191422533	1	0
chr1	0	145636445	0	0
chr1	1	114682672	0	0
chr1	1	54003411	1	0
chr1	1	94265398	0	0
chr1	1	155227477	0	1
chr1	0	152301744	0	0
chr1	0	208818064	0	0
chr1	1	203548164	0	0
chr1	0	156481201	0	0
chr1	1	219455631	0	0
chr1	0	190055235	0	0
chr1	0	157651492	0	0
chr1	1	7730488	0	0
chr1	0	93279148	0	0
chr1	1	207872086	1	1
chr1	0	150633156	1	0
chr1	1	173262759	0	0
chr1	1	206766559	0	1
chr1	1	11779866	0	1
chr1	1	180934253	0	1
chr1	0	660786	0	0
chr1	1	160750284	0	0
chr1	0	74978188	0	0
chr1	1	93129749	1	1
chr1	1	43718252	0	0
chr1	0	36547771	0	0
chr1	0	112043867	0	0
chr1	0	185390787	0	0
chr1	0	162744915	0	0
chr1	0	184859862	0	0
chr1	1	111730863	0	0
chr1	1	227485203	1	0
chr1	0	49990683	0	0
chr1	0	181012101	0	0
chr1	1	229636946	1	0
chr1	1	33065656	1	0
chr1	1	206496132	0	0
chr1	1	109275908	0	0
chr1	1	163269560	0	0
chr1	0	1687420	0	0
chr1	0	176554997	0	0
chr1	1	157073077	0	0
chr1	0	91512350	0	0
chr1	1	98997654	0	1
chr1	1	224410282	0	0
chr1	0	152528422	0	0
chr1	0	37490649	0	0
chr1	0	92343876	0	0
chr1	1	21988929	0	1
chr1	0	202991016	0	0
chr1	1	20987976	0	1
chr1	0	229532737	1	0
chr1	1	114693436	0	0
chr1	1	3774964	0	0
chr1	0	206690078	0	0
chr1	0	155303789	0	0
chr1	1	26695422	0	0
chr1	1	169543742	0	0
chr1	0	6858194	0	0
chr1	1	234713592	0	1
chr1	1	8743974	0	0
chr1	0	236327613	0	0
chr1	0	178676572	0	0
chr1	1	106841116	0	0
chr1	1	75096538	1	0
chr1	0	87131625	0	0
chr1	1	147089017	0	0
chr1	1	22411453	0	0
chr1	0	125254408	1	0
chr1	1	205673262	0	0
chr1	0	137683264	0	0
chr1	0	57025899	0	0
chr1	0	161033040	1	1
chr1	0	211504933	0	0
chr1	0	38351618	0	0
chr1	0	24533356	0	0
chr1	1	198757491	0	0
chr1	0	226728673	0	0
